"";"LONGITUDE";"LATITUDE";"BRIGHTNESS";"TAHUN";"BULAN"
"38554";101,873;-0,311;316,6;"2015";"09"
"38555";101,879;-0,316;317,8;"2015";"09"
"38556";101,917;-0,27;305,7;"2015";"10"
"38557";101,887;-0,213;301,8;"2015";"10"
"38558";101,891;-0,266;313;"2016";"06"
"38559";101,907;-0,221;304,1;"2016";"07"
"38560";101,892;-0,229;301,6;"2016";"12"
"38561";101,874;-0,29;308,3;"2017";"12"
"38562";102,604;-0,449;340,1;"2014";"02"
"38563";102,647;-0,35;319,1;"2014";"02"
"38564";102,633;-0,343;301,9;"2014";"02"
"38565";102,63;-0,35;315,6;"2014";"02"
"38566";102,635;-0,347;303,1;"2014";"02"
"38567";102,631;-0,334;301,8;"2014";"02"
"38568";102,636;-0,331;322,1;"2014";"02"
"38569";102,639;-0,34;307,3;"2014";"02"
"38570";102,64;-0,33;302,3;"2014";"02"
"38571";102,617;-0,353;306,3;"2014";"03"
"38572";102,633;-0,35;306,1;"2014";"03"
"38573";102,623;-0,347;302,6;"2014";"03"
"38574";102,622;-0,354;313,8;"2014";"03"
"38575";102,626;-0,344;303,3;"2014";"03"
"38576";102,623;-0,348;316,1;"2014";"03"
"38577";102,631;-0,357;305,3;"2014";"03"
"38578";102,666;-0,384;310,2;"2014";"03"
"38579";102,637;-0,353;318;"2014";"03"
"38580";102,63;-0,334;323,2;"2014";"03"
"38581";102,596;-0,452;316,4;"2014";"03"
"38582";102,642;-0,351;304,2;"2014";"03"
"38583";102,633;-0,35;305,9;"2014";"03"
"38584";102,633;-0,33;322,4;"2014";"03"
"38585";102,587;-0,442;303,6;"2014";"07"
"38586";102,579;-0,44;303,9;"2014";"07"
"38587";102,675;-0,398;302,8;"2014";"09"
"38588";102,658;-0,398;342,4;"2014";"09"
"38589";102,675;-0,406;301,3;"2014";"09"
"38590";102,648;-0,35;328,1;"2015";"07"
"38591";102,624;-0,346;333,3;"2015";"07"
"38592";102,639;-0,352;328,2;"2015";"07"
"38593";102,627;-0,338;305,4;"2015";"07"
"38594";102,634;-0,335;301,4;"2015";"07"
"38595";102,627;-0,348;304;"2015";"07"
"38596";102,583;-0,351;317;"2015";"07"
"38597";102,619;-0,342;310;"2015";"07"
"38598";102,612;-0,345;307,6;"2015";"07"
"38599";102,616;-0,349;309,1;"2015";"07"
"38600";102,643;-0,35;322,5;"2015";"07"
"38601";102,681;-0,405;326,7;"2015";"09"
"38602";102,597;-0,436;303,5;"2015";"09"
"38603";102,622;-0,332;315,2;"2015";"10"
"38604";102,638;-0,356;326;"2015";"10"
"38605";102,636;-0,326;308,2;"2015";"10"
"38606";102,655;-0,364;307,6;"2015";"10"
"38607";102,643;-0,362;331;"2015";"10"
"38608";102,646;-0,364;339,7;"2015";"10"
"38609";102,628;-0,373;305,2;"2015";"10"
"38610";102,669;-0,378;303,2;"2015";"11"
"38611";102,523;-0,793;312,8;"2014";"06"
"38612";102,728;-0,762;310,6;"2014";"08"
"38613";102,725;-0,763;331,6;"2014";"09"
"38614";102,718;-0,798;322,8;"2014";"09"
"38615";102,681;-0,82;343,1;"2014";"09"
"38616";102,674;-0,81;317,8;"2014";"10"
"38617";102,681;-0,826;309,8;"2014";"10"
"38618";102,671;-0,8;309,6;"2014";"10"
"38619";102,718;-0,781;310,8;"2014";"10"
"38620";102,714;-0,775;302,6;"2014";"10"
"38621";102,569;-0,78;318,9;"2015";"08"
"38622";102,474;-0,82;323,1;"2015";"08"
"38623";102,466;-0,792;381,2;"2015";"08"
"38624";102,47;-0,784;354,4;"2015";"08"
"38625";102,726;-0,724;314,5;"2015";"09"
"38626";102,66;-0,754;302,1;"2015";"09"
"38627";102,715;-0,739;314,2;"2017";"08"
"38628";103,238;0,33;307,9;"2014";"01"
"38629";103,239;0,333;361,8;"2014";"02"
"38630";103,23;0,332;314,5;"2014";"02"
"38631";103,238;0,327;370,5;"2014";"02"
"38632";103,226;0,326;327,3;"2014";"02"
"38633";103,217;0,333;302,6;"2014";"02"
"38634";103,216;0,338;331,9;"2014";"02"
"38635";103,232;0,387;316,6;"2014";"02"
"38636";103,239;0,318;315,8;"2014";"02"
"38637";103,229;0,326;304,5;"2014";"02"
"38638";103,226;0,318;340,1;"2014";"03"
"38639";103,236;0,383;308,6;"2014";"03"
"38640";103,228;0,323;315,5;"2014";"03"
"38641";103,237;0,377;306,7;"2014";"03"
"38642";103,238;0,338;317,3;"2014";"03"
"38643";103,226;0,333;312,3;"2014";"03"
"38644";103,234;0,376;379,3;"2014";"03"
"38645";103,233;0,378;314,9;"2014";"03"
"38646";103,234;0,378;323;"2014";"03"
"38647";103,231;0,364;429;"2014";"03"
"38648";103,239;0,346;346,7;"2014";"03"
"38649";103,23;0,345;344,3;"2014";"03"
"38650";103,238;0,374;357,3;"2014";"03"
"38651";103,229;0,373;371,5;"2014";"03"
"38652";103,221;0,372;340,4;"2014";"03"
"38653";103,238;0,371;385,9;"2014";"03"
"38654";103,22;0,394;345,3;"2014";"03"
"38655";103,239;0,381;328,6;"2014";"03"
"38656";103,235;0,352;315,2;"2014";"03"
"38657";103,234;0,343;336,7;"2014";"03"
"38658";103,237;0,371;362,6;"2014";"03"
"38659";103,226;0,367;367,7;"2014";"03"
"38660";103,219;0,362;388,6;"2014";"03"
"38661";103,217;0,35;397,4;"2014";"03"
"38662";103,236;0,352;349,4;"2014";"03"
"38663";103,22;0,351;332,2;"2014";"03"
"38664";103,237;0,353;306,4;"2014";"03"
"38665";103,228;0,377;302,3;"2014";"03"
"38666";103,226;0,361;329,8;"2014";"03"
"38667";103,219;0,391;327,4;"2014";"03"
"38668";103,221;0,341;310,1;"2014";"03"
"38669";103,231;0,353;319,8;"2014";"03"
"38670";103,217;0,394;322,1;"2014";"03"
"38671";103,22;0,348;307,3;"2014";"03"
"38672";102,421;-0,393;315,8;"2014";"07"
"38673";102,441;-0,433;320,2;"2015";"08"
"38674";102,303;-0,431;346,4;"2015";"09"
"38675";102,88;-0,891;307;"2014";"03"
"38676";102,865;-0,922;307,2;"2014";"03"
"38677";102,864;-0,925;308,3;"2014";"03"
"38678";102,861;-0,928;327,5;"2014";"03"
"38679";102,754;-0,927;327,9;"2014";"06"
"38680";102,847;-0,894;316,6;"2014";"09"
"38681";102,761;-0,872;317,2;"2014";"10"
"38682";102,858;-0,931;325,4;"2014";"10"
"38683";102,861;-0,908;304,5;"2015";"07"
"38684";102,876;-0,895;322,9;"2015";"09"
"38685";102,891;-0,889;304,9;"2015";"09"
"38686";102,889;-0,902;303,5;"2015";"09"
"38687";102,891;-0,899;327,8;"2015";"09"
"38688";102,885;-0,896;307,8;"2015";"09"
"38689";102,884;-0,886;300,7;"2015";"09"
"38690";102,884;-0,893;325,4;"2015";"09"
"38691";102,873;-0,904;319,9;"2015";"09"
"38692";102,883;-0,873;302,5;"2015";"10"
"38693";102,856;-0,932;318,1;"2015";"11"
"38694";102,854;-0,93;310,9;"2015";"11"
"38695";102,741;-0,925;309,2;"2017";"08"
"38696";102,826;-0,465;304;"2014";"02"
"38697";102,691;-0,545;322;"2014";"02"
"38698";102,686;-0,538;313,9;"2014";"03"
"38699";102,816;-0,461;320,5;"2014";"03"
"38700";102,816;-0,46;324,1;"2014";"03"
"38701";102,683;-0,543;303,9;"2014";"03"
"38702";102,754;-0,522;309;"2014";"03"
"38703";102,702;-0,538;311,3;"2014";"03"
"38704";102,74;-0,52;303,4;"2014";"03"
"38705";102,753;-0,519;302,9;"2014";"03"
"38706";102,697;-0,542;339,7;"2014";"03"
"38707";102,758;-0,515;310,5;"2014";"03"
"38708";102,701;-0,543;332,7;"2014";"03"
"38709";102,75;-0,512;311,3;"2014";"03"
"38710";102,751;-0,521;338,1;"2014";"03"
"38711";102,717;-0,513;315,4;"2014";"10"
"38712";102,715;-0,525;314,3;"2014";"10"
"38713";102,707;-0,512;314,2;"2014";"10"
"38714";102,688;-0,545;315;"2015";"09"
"38715";102,003;0,103;303,7;"2014";"02"
"38716";102,065;0,197;324,8;"2014";"03"
"38717";101,998;-0,026;318,2;"2014";"04"
"38718";102,002;-0,019;304,9;"2014";"05"
"38719";102,026;-0,007;313;"2014";"07"
"38720";102,017;-0,007;314,4;"2014";"07"
"38721";102,147;0,019;314,7;"2015";"01"
"38722";102,02;-0,051;314,1;"2015";"04"
"38723";102,006;0,01;317,1;"2016";"08"
"38724";102,011;0,01;311,6;"2017";"01"
"38725";102,031;0;315,1;"2017";"05"
"38726";102,009;0,01;311,3;"2017";"11"
"38727";103,588;0,226;318;"2014";"02"
"38728";103,579;0,224;325;"2014";"02"
"38729";103,73;0,217;310,3;"2014";"02"
"38730";103,504;0,172;311;"2014";"03"
"38731";103,514;0,175;306,2;"2014";"03"
"38732";103,504;0,177;305,1;"2014";"03"
"38733";103,511;0,181;315;"2014";"03"
"38734";103,518;0,177;315,6;"2014";"03"
"38735";103,585;0,143;318,3;"2014";"03"
"38736";103,555;0,151;316,3;"2014";"04"
"38737";103,558;0,148;317,5;"2014";"04"
"38738";103,55;0,152;322;"2014";"05"
"38739";103,554;0,147;317,7;"2014";"09"
"38740";103,541;0,202;306,4;"2014";"09"
"38741";103,537;0,207;308,1;"2014";"10"
"38742";103,59;0,132;315;"2015";"04"
"38743";103,597;0,132;315,4;"2015";"06"
"38744";103,594;0,223;303;"2015";"08"
"38745";102,396;-0,033;301,1;"2014";"01"
"38746";102,401;-0,037;307,4;"2014";"02"
"38747";102,389;-0,04;310,4;"2014";"02"
"38748";102,399;-0,043;305,2;"2014";"03"
"38749";102,392;-0,05;305,3;"2014";"03"
"38750";102,408;-0,038;317,8;"2014";"03"
"38751";102,406;-0,048;328,5;"2014";"03"
"38752";102,389;-0,046;323;"2014";"03"
"38753";102,405;-0,04;311,2;"2014";"03"
"38754";102,403;-0,047;316;"2014";"03"
"38755";102,402;-0,04;305,2;"2014";"03"
"38756";102,403;-0,049;305,3;"2014";"03"
"38757";102,389;-0,037;302,9;"2014";"03"
"38758";102,384;-0,041;321,5;"2014";"03"
"38759";102,396;-0,034;311,6;"2014";"03"
"38760";102,404;-0,044;319,4;"2014";"03"
"38761";102,395;-0,065;327;"2014";"09"
"38762";102,381;-0,034;310,1;"2015";"07"
"38763";102,41;-0,066;305,9;"2015";"08"
"38764";102,115;1,516;328,4;"2014";"02"
"38765";102,114;1,516;326,8;"2014";"02"
"38766";102,102;1,524;306,9;"2014";"02"
"38767";102,075;1,593;305,2;"2014";"02"
"38768";102,085;1,598;310,8;"2014";"02"
"38769";102,111;1,521;328,7;"2014";"02"
"38770";102,121;1,528;311,2;"2014";"02"
"38771";102,112;1,529;314,2;"2014";"02"
"38772";102,12;1,519;326,9;"2014";"02"
"38773";102,104;1,528;313,9;"2014";"02"
"38774";102,102;1,514;327,4;"2014";"02"
"38775";102,125;1,511;328,4;"2014";"02"
"38776";102,11;1,514;351,2;"2014";"02"
"38777";102,118;1,509;328,4;"2014";"02"
"38778";102,066;1,568;315;"2014";"02"
"38779";102,071;1,565;309,1;"2014";"02"
"38780";102,109;1,523;325,6;"2014";"02"
"38781";102,06;1,568;306,4;"2014";"02"
"38782";102,111;1,514;304;"2014";"02"
"38783";102,1;1,519;351,4;"2014";"02"
"38784";102,099;1,528;323,9;"2014";"02"
"38785";102,101;1,523;306,6;"2014";"02"
"38786";102,11;1,525;316,5;"2014";"03"
"38787";102,028;1,578;310,4;"2015";"03"
"38788";102,111;1,519;321,1;"2015";"04"
"38789";102,121;1,575;335,6;"2015";"04"
"38790";102,124;1,585;324,6;"2015";"04"
"38791";102,13;1,589;332,2;"2015";"04"
"38792";102,122;1,582;304,1;"2015";"04"
"38793";102,124;1,583;325;"2015";"04"
"38794";102,103;1,516;371,8;"2015";"04"
"38795";102,102;1,525;355,3;"2015";"04"
"38796";102,114;1,527;306,4;"2015";"04"
"38797";102,104;1,528;318,7;"2015";"04"
"38798";102,101;1,526;340,5;"2015";"04"
"38799";102,118;1,584;349,6;"2015";"04"
"38800";102,098;1,584;325,4;"2015";"04"
"38801";102,108;1,582;319,7;"2015";"04"
"38802";102,079;1,595;350,8;"2015";"06"
"38803";102,097;1,592;328,1;"2015";"06"
"38804";102,062;1,581;310,4;"2015";"06"
"38805";102,083;1,598;312,5;"2015";"06"
"38806";102,159;0,381;313,6;"2014";"02"
"38807";102,159;0,38;300;"2014";"02"
"38808";102,147;0,388;327;"2014";"02"
"38809";102,161;0,37;325,6;"2014";"02"
"38810";102,147;0,379;317,6;"2014";"02"
"38811";102,268;0,326;318,6;"2014";"02"
"38812";102,202;0,376;302,8;"2014";"02"
"38813";102,15;0,382;321,8;"2014";"02"
"38814";102,207;0,383;306,5;"2014";"02"
"38815";102,205;0,382;305,7;"2014";"02"
"38816";102,269;0,326;310,3;"2014";"02"
"38817";102,203;0,379;305;"2014";"02"
"38818";102,208;0,381;305,9;"2014";"02"
"38819";101,954;0,42;301,8;"2014";"02"
"38820";101,893;0,39;310,4;"2014";"03"
"38821";101,892;0,399;305,1;"2014";"03"
"38822";101,894;0,393;310,5;"2014";"03"
"38823";102,201;0,373;309,8;"2014";"03"
"38824";102,213;0,378;306,5;"2014";"03"
"38825";102,244;0,322;331,8;"2014";"03"
"38826";101,891;0,332;304;"2014";"03"
"38827";102,255;0,333;324,4;"2014";"03"
"38828";102,245;0,328;309;"2014";"03"
"38829";101,915;0,419;313,1;"2014";"08"
"38830";101,917;0,414;316,8;"2014";"08"
"38831";102,277;0,342;314,3;"2014";"11"
"38832";102,249;0,341;311,3;"2015";"01"
"38833";102,213;0,352;317,3;"2015";"05"
"38834";101,902;0,339;315,7;"2015";"06"
"38835";101,891;0,4;330;"2015";"07"
"38836";102,246;0,356;309,2;"2015";"08"
"38837";102,184;0,353;302,2;"2015";"09"
"38838";101,887;0,412;305;"2015";"09"
"38839";102,027;0,405;312,5;"2015";"11"
"38840";102,215;0,4;313,9;"2016";"01"
"38841";102,192;0,418;303,6;"2016";"02"
"38842";102,195;0,413;314,1;"2016";"03"
"38843";102,286;0,379;315,6;"2016";"03"
"38844";101,945;0,357;316,4;"2016";"06"
"38845";102,128;0,703;312,3;"2014";"01"
"38846";102,102;0,661;338,7;"2014";"02"
"38847";102,105;0,677;312;"2014";"02"
"38848";102,092;0,649;307,2;"2014";"02"
"38849";102,089;0,642;326,7;"2014";"02"
"38850";102,088;0,675;328,5;"2014";"02"
"38851";102,09;0,633;305,2;"2014";"02"
"38852";102,089;0,666;313,5;"2014";"02"
"38853";102,098;0,641;308,8;"2014";"02"
"38854";102,096;0,671;313,4;"2014";"02"
"38855";102,1;0,669;300,5;"2014";"02"
"38856";102,106;0,771;317,2;"2014";"03"
"38857";102,11;0,758;312,2;"2014";"03"
"38858";102,099;0,757;319,8;"2014";"03"
"38859";102,109;0,759;324,4;"2014";"03"
"38860";102,097;0,767;327,7;"2014";"03"
"38861";102,105;0,766;336;"2014";"03"
"38862";102,122;0,775;306,8;"2014";"03"
"38863";102,118;0,766;321,3;"2014";"03"
"38864";102,107;0,768;358,2;"2014";"03"
"38865";102,107;0,764;360,7;"2014";"03"
"38866";102,097;0,772;328,3;"2014";"03"
"38867";102,107;0,755;312,3;"2014";"03"
"38868";102,105;0,77;324,5;"2014";"03"
"38869";102,118;0,771;322,3;"2014";"03"
"38870";102,098;0,751;316,3;"2014";"03"
"38871";102,113;0,765;308,8;"2014";"03"
"38872";102,096;0,763;330,8;"2014";"03"
"38873";102,107;0,765;325,2;"2014";"03"
"38874";102,109;0,78;303,3;"2014";"03"
"38875";102,129;0,76;304,1;"2014";"03"
"38876";102,107;0,777;325,4;"2014";"03"
"38877";102,089;0,767;312,5;"2014";"03"
"38878";102,106;0,769;315,4;"2014";"03"
"38879";102,116;0,777;315,5;"2014";"03"
"38880";102,109;0,773;316,2;"2014";"03"
"38881";102,099;0,774;311,3;"2014";"03"
"38882";102,097;0,764;315,9;"2014";"03"
"38883";102,098;0,758;308,9;"2014";"03"
"38884";102,1;0,75;330,2;"2014";"03"
"38885";102,115;0,764;332,1;"2014";"03"
"38886";102,089;0,65;344;"2014";"03"
"38887";102,099;0,652;335,7;"2014";"03"
"38888";102,087;0,66;308;"2014";"03"
"38889";102,099;0,753;329,6;"2014";"03"
"38890";102,092;0,757;311,1;"2014";"03"
"38891";102,101;0,768;325,7;"2014";"03"
"38892";102,111;0,769;325,7;"2014";"03"
"38893";102,091;0,766;311,3;"2014";"03"
"38894";102,097;0,756;313,8;"2014";"03"
"38895";102,106;0,754;319,5;"2014";"03"
"38896";102,094;0,655;345,4;"2014";"03"
"38897";102,087;0,651;349,1;"2014";"03"
"38898";102,089;0,661;310,3;"2014";"03"
"38899";102,106;0,755;341,1;"2014";"03"
"38900";102,105;0,764;313,3;"2014";"03"
"38901";102,122;0,776;342,1;"2014";"03"
"38902";102,1;0,762;315,9;"2014";"03"
"38903";102,104;0,755;326,5;"2014";"03"
"38904";102,098;0,752;316,6;"2014";"03"
"38905";102,103;0,66;316,6;"2014";"03"
"38906";102,091;0,662;315,6;"2014";"03"
"38907";102,096;0,653;329,6;"2014";"03"
"38908";102,127;0,78;322,8;"2014";"03"
"38909";102,116;0,776;310,7;"2014";"03"
"38910";102,105;0,758;308,2;"2014";"03"
"38911";102,086;0,654;305;"2014";"03"
"38912";102,109;0,651;305,4;"2014";"03"
"38913";102,134;0,767;302,3;"2014";"03"
"38914";102,093;0,647;305,9;"2014";"03"
"38915";102,12;0,776;321,1;"2014";"03"
"38916";102,098;0,76;351,9;"2014";"03"
"38917";102,088;0,758;324,5;"2014";"03"
"38918";102,1;0,769;304,2;"2014";"03"
"38919";102,097;0,772;304,6;"2014";"03"
"38920";102,087;0,759;320,4;"2014";"03"
"38921";102,111;0,695;311,7;"2014";"03"
"38922";102,105;0,696;315,3;"2014";"04"
"38923";102,105;0,757;313,5;"2014";"04"
"38924";102,106;0,699;320,5;"2014";"05"
"38925";102,103;0,759;311,5;"2014";"06"
"38926";102,1;0,757;317,7;"2014";"06"
"38927";102,101;0,703;318,1;"2014";"09"
"38928";102,096;0,7;317,4;"2014";"09"
"38929";102,089;0,622;300,3;"2015";"02"
"38930";102,123;0,728;322,2;"2015";"04"
"38931";102,129;0,727;315,7;"2015";"04"
"38932";102,129;0,73;314,1;"2015";"05"
"38933";102,119;0,727;315;"2015";"06"
"38934";102,129;0,733;311;"2015";"06"
"38935";102,103;0,663;358,1;"2015";"06"
"38936";102,112;0,664;323,3;"2015";"06"
"38937";102,109;0,674;321,8;"2015";"07"
"38938";102,1;0,675;317,3;"2015";"07"
"38939";102,127;0,732;313,9;"2015";"07"
"38940";102,1;0,669;323,8;"2015";"07"
"38941";102,1;0,656;302,6;"2015";"08"
"38942";102,104;0,656;314,4;"2015";"08"
"38943";102,088;0,65;318,6;"2015";"08"
"38944";102,086;0,664;328;"2015";"08"
"38945";102,097;0,662;324,5;"2015";"08"
"38946";102,113;0,663;306,4;"2015";"08"
"38947";102,104;0,67;331,6;"2015";"08"
"38948";102,099;0,665;327,3;"2015";"08"
"38949";102,101;0,654;322,3;"2015";"08"
"38950";102,113;0,661;308,7;"2015";"09"
"38951";102,103;0,66;313,3;"2015";"09"
"38952";102,12;0,663;303,9;"2015";"09"
"38953";102,105;0,663;317,2;"2015";"09"
"38954";102,097;0,66;330,4;"2015";"09"
"38955";102,106;0,661;320,7;"2015";"09"
"38956";102,095;0,668;311,5;"2015";"09"
"38957";102,1;0,666;301,9;"2015";"09"
"38958";102,1;0,66;324,1;"2015";"09"
"38959";102,097;0,668;326,5;"2015";"09"
"38960";102,092;0,66;327;"2015";"09"
"38961";102,107;0,665;312,9;"2015";"09"
"38962";102,12;0,657;302,5;"2015";"09"
"38963";102,133;0,659;304,4;"2015";"09"
"38964";102,121;0,647;328,3;"2015";"09"
"38965";102,134;0,648;333,3;"2015";"09"
"38966";102,129;0,658;330,5;"2015";"09"
"38967";102,149;0,655;316,1;"2015";"09"
"38968";102,104;0,711;314,8;"2015";"10"
"38969";102,098;0,653;309,2;"2015";"10"
"38970";102,093;0,654;314,5;"2015";"10"
"38971";102,088;0,649;302,2;"2015";"10"
"38972";102,101;0,725;310,7;"2016";"03"
"38973";102,107;0,729;310,8;"2016";"03"
"38974";102,106;0,763;317,1;"2016";"03"
"38975";102,089;0,714;316,9;"2016";"04"
"38976";102,13;0,646;318,2;"2016";"04"
"38977";102,114;0,564;310,5;"2016";"09"
"38978";102,12;0,562;310,3;"2016";"11"
"38979";102,16;0,57;312,6;"2016";"12"
"38980";102,118;0,565;313,4;"2016";"12"
"38981";102,156;0,571;312,5;"2016";"12"
"38982";102,117;0,706;312,1;"2017";"03"
"38983";102,113;0,692;311,9;"2017";"05"
"38984";102,113;0,689;316,3;"2017";"05"
"38985";102,123;0,717;319,5;"2017";"06"
"38986";102,112;0,693;317,9;"2017";"06"
"38987";102,125;0,714;315,7;"2017";"07"
"38988";102,124;0,708;304,8;"2017";"07"
"38989";102,124;0,704;312,8;"2017";"11"
"38990";102,133;0,705;315,2;"2017";"11"
"38991";102,138;0,699;305,3;"2017";"12"
"38992";102,933;1,09;328,7;"2014";"02"
"38993";102,936;1,076;307,5;"2014";"02"
"38994";102,932;1,101;313,8;"2014";"02"
"38995";102,934;1,089;347,1;"2014";"02"
"38996";102,943;1,091;325,5;"2014";"02"
"38997";102,945;1,1;332,3;"2014";"02"
"38998";102,942;1,082;337,8;"2014";"02"
"38999";102,933;1,083;359;"2014";"02"
"39000";102,938;1,086;322,2;"2014";"02"
"39001";102,929;1,088;310,5;"2014";"02"
"39002";102,94;1,096;309;"2014";"02"
"39003";102,944;1,073;325,6;"2014";"02"
"39004";102,943;1,063;315,5;"2014";"02"
"39005";102,941;1,073;327,9;"2014";"02"
"39006";102,944;1,074;320;"2014";"02"
"39007";102,942;1,077;316;"2014";"02"
"39008";102,956;1,064;328,3;"2014";"02"
"39009";102,961;1,061;316,9;"2014";"02"
"39010";102,959;1,066;312,9;"2014";"02"
"39011";102,934;1,071;313,8;"2014";"02"
"39012";102,935;1,069;321,8;"2014";"02"
"39013";102,933;1,072;334,9;"2014";"02"
"39014";102,926;1,076;308,4;"2014";"02"
"39015";102,928;1,061;307;"2014";"02"
"39016";102,926;1,066;328,6;"2014";"02"
"39017";102,942;1,057;355,6;"2014";"02"
"39018";102,933;1,07;316,2;"2014";"02"
"39019";102,934;1,06;310,7;"2014";"02"
"39020";102,932;1,077;315,6;"2014";"02"
"39021";102,929;1,094;317,3;"2014";"02"
"39022";102,926;1,074;310,4;"2014";"02"
"39023";102,926;1,102;332,2;"2014";"02"
"39024";102,929;1,103;319,3;"2014";"02"
"39025";102,968;1,051;305,9;"2014";"02"
"39026";102,944;1,009;312,3;"2014";"03"
"39027";102,934;0,991;338,5;"2014";"03"
"39028";102,941;0,997;317,7;"2014";"03"
"39029";102,944;0,995;335,1;"2014";"03"
"39030";102,938;0,995;323,8;"2014";"03"
"39031";102,931;0,991;307,2;"2014";"03"
"39032";102,93;0,996;323,2;"2014";"03"
"39033";102,959;1,042;312,7;"2014";"03"
"39034";102,938;0,991;341,4;"2014";"03"
"39035";102,934;0,993;308,5;"2014";"03"
"39036";102,963;1,043;308,6;"2014";"03"
"39037";102,962;1,046;304,1;"2014";"03"
"39038";102,936;1,007;326;"2014";"03"
"39039";102,929;0,996;322,4;"2014";"03"
"39040";102,935;0,996;321,9;"2014";"03"
"39041";102,926;1,095;304,9;"2014";"03"
"39042";102,928;1,09;316,5;"2014";"03"
"39043";102,955;1,09;310;"2015";"04"
"39044";102,956;1,091;321,7;"2015";"04"
"39045";102,954;1,084;317,9;"2015";"04"
"39046";102,947;1,085;318,8;"2015";"04"
"39047";102,925;1,069;315,6;"2016";"03"
"39048";102,965;0,991;313;"2016";"06"
"39049";102,943;1,088;324,5;"2016";"10"
"39050";102,942;1,1;310,8;"2016";"10"
"39051";102,929;1,08;322,6;"2016";"10"
"39052";102,929;1,062;316;"2017";"09"
"39053";101,938;0,758;302,1;"2014";"02"
"39054";101,952;0,736;311,7;"2014";"02"
"39055";101,949;0,738;300,9;"2014";"02"
"39056";101,96;0,737;335,7;"2014";"02"
"39057";101,951;0,738;343,8;"2014";"02"
"39058";101,942;0,74;324,4;"2014";"02"
"39059";101,951;0,731;328,8;"2014";"02"
"39060";101,941;0,728;331,8;"2014";"02"
"39061";101,939;0,736;303;"2014";"02"
"39062";101,942;0,726;316,7;"2014";"02"
"39063";101,999;0,685;310,7;"2014";"02"
"39064";101,904;0,751;301;"2014";"02"
"39065";101,901;0,749;317,7;"2014";"02"
"39066";101,888;0,747;305,6;"2014";"03"
"39067";101,894;0,743;313,5;"2014";"03"
"39068";101,94;0,731;326,8;"2015";"06"
"39069";101,897;0,742;304;"2015";"07"
"39070";102,002;0,705;306,5;"2015";"10"
"39071";101,936;0,741;307,2;"2015";"10"
"39072";101,936;0,744;318,6;"2015";"10"
"39073";101,939;0,738;300,9;"2015";"10"
"39074";101,924;0,748;300,2;"2015";"10"
"39075";101,931;0,737;316,7;"2016";"04"
"39076";103,187;0,337;310,8;"2014";"02"
"39077";103,192;0,332;344,4;"2014";"02"
"39078";103,199;0,344;303,7;"2014";"02"
"39079";103,19;0,336;301,9;"2014";"02"
"39080";103,198;0,339;323,5;"2014";"02"
"39081";103,2;0,343;335,8;"2014";"02"
"39082";103,185;0,333;301,3;"2014";"02"
"39083";103,211;0,346;304,9;"2014";"02"
"39084";103,188;0,312;340,5;"2014";"02"
"39085";103,206;0,322;326,7;"2014";"02"
"39086";103,198;0,311;342,8;"2014";"02"
"39087";103,188;0,357;353,7;"2014";"02"
"39088";103,194;0,312;315,5;"2014";"02"
"39089";103,208;0,341;327,4;"2014";"02"
"39090";103,213;0,314;329;"2014";"02"
"39091";103,194;0,35;304,3;"2014";"02"
"39092";103,183;0,342;306,9;"2014";"02"
"39093";103,21;0,305;333,7;"2014";"03"
"39094";103,21;0,303;322,2;"2014";"03"
"39095";103,203;0,348;334,3;"2014";"03"
"39096";103,207;0,356;341,4;"2014";"03"
"39097";102,214;-0,493;319,8;"2014";"02"
"39098";102,208;-0,496;321,5;"2014";"02"
"39099";102,199;-0,483;324,1;"2014";"03"
"39100";102,022;-0,377;310,1;"2014";"06"
"39101";102,032;-0,421;316,7;"2014";"09"
"39102";101,953;-0,437;315,2;"2014";"09"
"39103";101,917;-0,379;313;"2015";"05"
"39104";102,027;-0,404;313,2;"2015";"06"
"39105";102,027;-0,401;305;"2015";"06"
"39106";101,982;-0,486;317,2;"2015";"07"
"39107";101,951;-0,491;310;"2015";"07"
"39108";102;-0,425;325,5;"2015";"07"
"39109";101,971;-0,463;318,8;"2015";"07"
"39110";101,945;-0,482;316,1;"2015";"09"
"39111";102,144;-0,496;321,5;"2016";"03"
"39112";101,96;-0,41;314,7;"2017";"05"
"39113";102,547;0,123;325,9;"2014";"01"
"39114";102,55;0,123;301,1;"2014";"01"
"39115";102,572;0,107;323,9;"2014";"01"
"39116";102,613;0,108;317,5;"2014";"01"
"39117";102,577;0,103;320,8;"2014";"01"
"39118";102,61;0,113;326,3;"2014";"01"
"39119";102,58;0,114;328,8;"2014";"01"
"39120";102,579;0,127;320,4;"2014";"01"
"39121";102,593;0,122;326;"2014";"01"
"39122";102,601;0,111;307,9;"2014";"01"
"39123";102,596;0,117;338,7;"2014";"02"
"39124";102,616;0,114;324,4;"2014";"02"
"39125";102,607;0,122;332,9;"2014";"02"
"39126";102,622;0,117;325,9;"2014";"02"
"39127";102,598;0,12;337,8;"2014";"02"
"39128";102,596;0,106;319,9;"2014";"02"
"39129";102,615;0,113;331,8;"2014";"02"
"39130";102,582;0,106;307,7;"2014";"02"
"39131";102,602;0,108;316,8;"2014";"02"
"39132";102,612;0,11;319,7;"2014";"02"
"39133";102,601;0,112;300,8;"2014";"02"
